-4400644427685314254,-8655818156195654838,4c6473263ac0fb84797b4bd1b5f1b740,astral_10,Assets/Sprites/Tilesets/5405_tilesheet_astral.png
-201460538643699791,1127223760459724062,4c6473263ac0fb84797b4bd1b5f1b740,astral_13,Assets/Sprites/Tilesets/5405_tilesheet_astral.png
8283533273962829627,1840059084634729652,4c6473263ac0fb84797b4bd1b5f1b740,astral_12,Assets/Sprites/Tilesets/5405_tilesheet_astral.png
7055374874864954388,6346318911325233748,4c6473263ac0fb84797b4bd1b5f1b740,astral_11,Assets/Sprites/Tilesets/5405_tilesheet_astral.png
1127223760459724062,-3165705482850905674,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_15,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
8694305388649107506,-4129235289053152723,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_113,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-6908713535308251356,-5468382029055465884,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_114,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
2450565909728410856,-5774996654182199871,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_16,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-5468382029055465884,-5903299138629098404,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_116,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
6734684633657039821,-6398567975934360271,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_117,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
2692228934559545928,-6908713535308251356,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_112,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
7055374874864954388,-8655818156195654838,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_10,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-5903299138629098404,-8957284035257282584,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_118,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-6398567975934360271,-9138037040227770232,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_119,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
6346318911325233748,1127223760459724062,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_13,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-8655818156195654838,1840059084634729652,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_12,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
1840059084634729652,2450565909728410856,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_14,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
8283533273962829627,2692228934559545928,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_110,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-3165705482850905674,4443897450750874535,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_17,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-5774996654182199871,5661049957185019681,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_18,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-201460538643699791,6346318911325233748,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_11,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-4129235289053152723,6734684633657039821,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_115,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
5661049957185019681,6836142153017594085,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_20,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
4443897450750874535,8474981341611232960,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_19,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
4392170440827130783,8694305388649107506,4e6abaaf1c2583e4bb5d1356717cf6db,interior1_dream_111,Assets/Sprites/Tilesets/5387_tilesheet_interior1_dream.png
-5763829074529255567,-1300805632072158905,510d967c43c2f664a9188e35d2ef7acc,saucer_173,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
5281638212969618885,-1583898042935591190,510d967c43c2f664a9188e35d2ef7acc,saucer_135,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-1583898042935591190,-1724086907042617910,510d967c43c2f664a9188e35d2ef7acc,saucer_175,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
8694305388649107506,-1869248515973406079,510d967c43c2f664a9188e35d2ef7acc,saucer_151,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-9016710347682217852,-1977760837791518271,510d967c43c2f664a9188e35d2ef7acc,saucer_189,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
2425639911146021689,-2115457103611978337,510d967c43c2f664a9188e35d2ef7acc,saucer_161,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-3165705482850905674,-2406893295983391241,510d967c43c2f664a9188e35d2ef7acc,saucer_145,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
2692228934559545928,-3144590571393297090,510d967c43c2f664a9188e35d2ef7acc,saucer_150,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-2406893295983391241,-3150301486310352595,510d967c43c2f664a9188e35d2ef7acc,saucer_185,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
4193222730039741841,-3165705482850905674,510d967c43c2f664a9188e35d2ef7acc,saucer_15,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
821699465916322869,-3195476417298603316,510d967c43c2f664a9188e35d2ef7acc,saucer_168,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-3839419028077224407,-3204314713441666975,510d967c43c2f664a9188e35d2ef7acc,saucer_187,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-5903299138629098404,-3213984598705551438,510d967c43c2f664a9188e35d2ef7acc,saucer_156,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
7026842539221975203,-3493160027052846601,510d967c43c2f664a9188e35d2ef7acc,saucer_180,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-3150301486310352595,-3505167688332446886,510d967c43c2f664a9188e35d2ef7acc,saucer_136,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
6346318911325233748,-3558287319723886022,510d967c43c2f664a9188e35d2ef7acc,saucer_141,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
605696201848019545,-3713311849071092161,510d967c43c2f664a9188e35d2ef7acc,saucer_125,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-6066770748219408245,-3822713577358298166,510d967c43c2f664a9188e35d2ef7acc,saucer_177,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
4443897450750874535,-3839419028077224407,510d967c43c2f664a9188e35d2ef7acc,saucer_147,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-7035195994024675113,-4129235289053152723,510d967c43c2f664a9188e35d2ef7acc,saucer_113,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
9174235224718242758,-5079105962311074511,510d967c43c2f664a9188e35d2ef7acc,saucer_163,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-6398567975934360271,-5307506109448168031,510d967c43c2f664a9188e35d2ef7acc,saucer_157,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-8344083640052678453,-5341870609494625678,510d967c43c2f664a9188e35d2ef7acc,saucer_182,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-9138037040227770232,-5410082502029113031,510d967c43c2f664a9188e35d2ef7acc,saucer_159,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-5079105962311074511,-5468382029055465884,510d967c43c2f664a9188e35d2ef7acc,saucer_114,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-3558287319723886022,-554438106920706084,510d967c43c2f664a9188e35d2ef7acc,saucer_181,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-5341870609494625678,-5763829074529255567,510d967c43c2f664a9188e35d2ef7acc,saucer_133,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-952682199232832059,-5774996654182199871,510d967c43c2f664a9188e35d2ef7acc,saucer_16,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
7161397670792433542,-5903299138629098404,510d967c43c2f664a9188e35d2ef7acc,saucer_116,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-733222574896515085,-6066770748219408245,510d967c43c2f664a9188e35d2ef7acc,saucer_137,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-6841722765060534419,-6167804180273747926,510d967c43c2f664a9188e35d2ef7acc,saucer_220,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-6848136828857868286,-6398567975934360271,510d967c43c2f664a9188e35d2ef7acc,saucer_117,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
7564170298869451445,-6467276799757248785,510d967c43c2f664a9188e35d2ef7acc,saucer_172,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
1641813613071775055,-6841722765060534419,510d967c43c2f664a9188e35d2ef7acc,saucer_179,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
3685152125961464965,-6848136828857868286,510d967c43c2f664a9188e35d2ef7acc,saucer_166,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-2115457103611978337,-6908713535308251356,510d967c43c2f664a9188e35d2ef7acc,saucer_112,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
7293906268319233776,-7035195994024675113,510d967c43c2f664a9188e35d2ef7acc,saucer_162,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
8680213767338256587,-733222574896515085,510d967c43c2f664a9188e35d2ef7acc,saucer_186,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-8735441677112475752,-7858491299808530786,510d967c43c2f664a9188e35d2ef7acc,saucer_169,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-9186735260187993544,-8295142853972654705,510d967c43c2f664a9188e35d2ef7acc,saucer_188,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
1840059084634729652,-8344083640052678453,510d967c43c2f664a9188e35d2ef7acc,saucer_142,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
6287607311731213131,-8373222136145620632,510d967c43c2f664a9188e35d2ef7acc,saucer_160,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
7055374874864954388,-8655818156195654838,510d967c43c2f664a9188e35d2ef7acc,saucer_10,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
1768339233626080706,-8735441677112475752,510d967c43c2f664a9188e35d2ef7acc,saucer_129,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
246296347441123025,-8905662136806812126,510d967c43c2f664a9188e35d2ef7acc,saucer_183,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
700863525252940799,-8957284035257282584,510d967c43c2f664a9188e35d2ef7acc,saucer_118,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
8474981341611232960,-9016710347682217852,510d967c43c2f664a9188e35d2ef7acc,saucer_149,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-3195476417298603316,-9138037040227770232,510d967c43c2f664a9188e35d2ef7acc,saucer_119,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
5661049957185019681,-9186735260187993544,510d967c43c2f664a9188e35d2ef7acc,saucer_148,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
6734684633657039821,-952682199232832059,510d967c43c2f664a9188e35d2ef7acc,saucer_155,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
1462365499702293984,1127223760459724062,510d967c43c2f664a9188e35d2ef7acc,saucer_13,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-6908713535308251356,1462365499702293984,510d967c43c2f664a9188e35d2ef7acc,saucer_152,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-8905662136806812126,1524157299721021891,510d967c43c2f664a9188e35d2ef7acc,saucer_134,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
4392170440827130783,162189906751378928,510d967c43c2f664a9188e35d2ef7acc,saucer_130,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-8295142853972654705,1641813613071775055,510d967c43c2f664a9188e35d2ef7acc,saucer_139,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
162189906751378928,1701854330767516314,510d967c43c2f664a9188e35d2ef7acc,saucer_170,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
6489610241198286182,1768339233626080706,510d967c43c2f664a9188e35d2ef7acc,saucer_178,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
2450565909728410856,183212007095979961,510d967c43c2f664a9188e35d2ef7acc,saucer_144,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-1869248515973406079,1840059084634729652,510d967c43c2f664a9188e35d2ef7acc,saucer_12,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
1701854330767516314,2425639911146021689,510d967c43c2f664a9188e35d2ef7acc,saucer_121,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
3117608474565576089,2450565909728410856,510d967c43c2f664a9188e35d2ef7acc,saucer_14,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
1127223760459724062,246296347441123025,510d967c43c2f664a9188e35d2ef7acc,saucer_143,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
-3493160027052846601,2551518094793869659,510d967c43c2f664a9188e35d2ef7acc,saucer_131,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
8283533273962829627,2692228934559545928,510d967c43c2f664a9188e35d2ef7acc,saucer_110,Assets/Sprites/Tilesets/5379_tilesheet_saucer.png
